Hebrew Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,Hebrew Word
חָנוּק,1,0,0,1,0,1,0,1,0,0,חנוק
מַחֲנִיק,0,0,0,0,0,0,0,0,0,0,חניק
סטִיגמָה,1,0,1,1,0,1,0,1,0,0,סטיגמה
מַדרֵגוֹת,0,0,0,0,0,0,0,0,0,0,דרגות
פִּגיוֹן,0,0,0,0,0,0,0,0,0,0,פגיונ
נוֹלָד מֵת,0,0,0,0,0,1,0,1,0,0,נולד מת
דוּמִיָה,0,0,0,1,0,0,1,1,0,0,דומיה
קַבַּיִם,0,0,0,0,0,0,0,0,0,0,קבימ
מַמרִיץ,0,0,0,0,0,0,0,0,0,0,ריצ
גְרִיָה,0,0,0,0,0,0,0,0,0,0,גריה
גירוי,0,0,0,0,0,0,0,0,0,0,גירוי
לַעֲקוֹץ,1,0,0,1,0,1,0,0,0,0,עקוצ
עוקץ,0,0,0,0,0,1,0,0,0,0,עוקצ
קַמצָן,1,0,1,1,0,1,0,1,0,0,קמצנ
לְהַסרִיחַ,0,0,1,0,0,1,0,0,0,0,סריח
מַסרִיחַ,0,0,1,0,0,1,0,0,0,0,סריח
לְקַמֵץ,0,0,0,1,0,1,0,1,0,0,קמצ
לְהַתְנוֹת,0,0,0,0,0,0,0,0,0,0,תנות
תְנָיָה,0,0,0,0,0,0,0,0,0,0,תניה
לְרַגֵשׁ,0,0,0,0,0,0,0,0,0,0,רגש
בְּחִישָׁה,0,0,0,0,0,0,0,0,0,0,חישה
תפר,0,0,0,0,0,0,0,0,0,0,תפר
המניה,0,0,0,0,0,0,0,0,0,0,ניה
בְּרוֹקֶר,0,0,0,0,0,0,0,0,0,0,רוקר
גֶרֶב,0,0,0,0,0,0,0,0,0,0,גרב
מניות,0,0,0,0,0,1,0,0,0,0,ניות
צָעִיף,0,0,0,0,0,0,0,0,0,0,צעיפ
גָנוּב,1,0,0,0,0,1,0,0,0,0,גנוב
בֶּטֶן,0,0,1,0,0,0,0,0,0,0,טנ
אֶבֶן,1,0,0,0,0,1,0,0,0,0,אבנ
מַסטוּל,0,0,0,0,0,1,0,0,0,0,סטול
כְּלֵי חֶרֶס,0,0,0,0,0,0,0,0,0,0,י חרס
סַלעִי,0,0,0,0,0,0,0,0,0,0,סלעי
שְׁרַפרַף,0,0,0,0,0,0,0,0,0,0,רפרפ
צואה,0,0,1,0,0,1,0,0,0,0,צואה
לְהִתְכּוֹפֵף,0,0,0,0,0,0,0,0,0,0,תכופפ
תפסיק,0,0,0,0,0,0,0,0,0,0,תפסיק
עֲצִירָה,0,0,0,0,0,1,0,0,0,0,עצירה
פְּקָק,0,0,0,0,0,0,0,0,0,0,פקק
סְתִימָה,0,0,0,0,0,0,0,0,0,0,סתימה
סטוֹפֶּר,0,0,0,0,0,0,0,0,0,0,סטופר
אִחסוּן,0,0,0,0,0,0,0,0,0,0,אחסונ
חנות,0,1,0,0,0,0,1,0,0,0,חנות
מַחסָן,0,0,0,0,0,0,0,0,0,0,חסנ
אחסון,0,0,0,0,0,0,0,0,0,0,אחסונ
סערה,1,0,0,0,0,1,0,0,0,0,סערה
גוֹעֵשׁ,1,0,0,0,0,0,0,0,0,0,גועש
סוֹעֵר,0,0,0,1,0,1,0,0,0,0,סוער
כַּתָבָה,0,0,0,0,0,0,0,0,0,0,תבה
סטָאוּט,0,0,0,0,0,0,0,0,0,0,סטאוט
תַנוּר,0,0,0,0,0,0,0,0,0,0,תנור
לְאַחסֵן,0,0,0,0,0,0,0,0,0,0,אחסנ
לְפַשֵׂק,0,0,0,0,0,0,0,0,0,0,פשק
לְסַדֵר,0,0,0,0,0,0,0,0,0,0,סדר
פָּשׁוּט,0,0,0,0,0,0,1,0,0,1,פשוט
לְאַלתַר,0,0,0,0,0,0,0,0,0,0,אלתר
מָתוּחַ,1,0,0,0,0,1,0,0,0,0,תוח
מֵצַר,0,0,0,0,0,0,0,0,0,0,צר
מְצוּקָה,0,0,0,1,0,1,0,0,0,0,צוקה
גָדִיל,0,0,0,0,0,0,0,0,0,0,גדיל
נָטוּשׁ,0,0,0,0,0,1,0,0,0,0,נטוש
זָר,0,0,0,1,0,1,0,0,0,0,זר
לַחֲנוֹק,1,0,1,1,0,1,0,1,1,0,חנוק
רצועה,0,0,0,0,0,0,0,0,0,0,רצועה
חָסוּן וְגָבוֹהָ,0,0,0,0,0,0,0,0,0,0,חסונ וגבוה
רְבָדִים,0,0,0,0,0,0,0,0,0,0,רבדימ
אסטרטגי,0,0,0,0,0,0,1,0,0,0,אסטרטגי
תַכסִיסָן,0,1,0,0,0,0,1,0,0,1,תכסיסנ
אִסטרָטֶגִיָה,0,0,0,0,0,0,0,0,0,0,אסטרטגיה
רִבּוּד,0,0,0,0,0,0,0,0,0,0,רבוד
שִׁכבָה,0,0,0,0,0,0,0,0,0,0,בה
שכבה,0,0,0,0,0,0,0,0,0,0,בה
קש,0,0,0,0,0,0,0,0,0,0,קש
לִסְטוֹת,0,0,0,0,0,1,0,0,0,0,סטות
פַּס,0,0,0,0,0,0,0,0,0,0,פס
מפוספס,0,0,0,0,0,0,0,0,0,0,פוספס
זרם,0,0,0,0,0,0,0,0,0,0,זרמ
דִגלוֹן,0,0,0,0,0,0,0,0,0,0,דגלונ
נְהִירָה,0,0,0,0,0,0,0,0,0,0,נהירה
רְחוֹב,0,0,0,0,0,0,0,0,0,0,רחוב
כוח,0,0,0,0,0,0,1,0,0,1,וח
לְחַזֵק,0,0,0,0,0,0,1,0,0,0,חזק
הִתחַזְקוּת,0,0,0,0,1,0,1,0,0,1,תחזקות
מְאוּמָץ,0,0,0,0,0,0,0,0,0,0,אומצ
לחץ,0,0,0,0,0,1,0,0,0,0,חצ
לִמְתוֹחַ,0,0,0,0,0,0,0,0,0,0,תוח
אֲלוּנקָה,0,0,0,1,0,0,0,1,0,0,אלונקה
מוּכֶּה,0,0,0,0,0,0,0,1,0,0,כה
לִצְעוֹד,0,0,0,0,0,0,0,0,0,0,צעוד
מְרִיבָה,1,0,0,0,0,1,0,0,0,0,ריבה
לְהַכּוֹת,1,0,0,0,0,1,0,0,0,0,ות
מהמם,0,0,0,0,0,0,1,0,0,0,ממ
באופן מדהים,0,0,0,0,0,0,1,0,0,0,אופנ מדהימ
חוּט,0,0,0,0,0,0,0,0,0,0,חוט
חוּטִי,0,0,0,0,0,0,0,0,0,0,חוטי
לְהִתְפַּשֵׁט,0,0,0,0,0,1,0,1,0,0,תפשט
פס,0,0,0,0,0,1,0,0,0,0,פס
חָשׂוּף,1,1,1,1,0,1,0,1,0,0,חשופ
לִשְׁאוֹף,0,1,0,0,0,0,0,0,0,0,אופ
שבץ,0,0,0,1,0,1,0,1,0,0,בצ
לְהִתְהַלֵך,0,0,0,0,0,0,0,0,0,0,תהלכ
מָעוֹז,0,0,0,0,0,0,0,0,0,0,עוז
בְּתוֹקֶף,0,0,0,0,0,0,1,0,0,0,תוקפ
מִבנִי,0,0,0,0,0,0,0,0,0,1,ני
מִבְנֶה,0,0,0,0,0,0,1,0,0,1,נה
מַאֲבָק,1,0,0,1,0,1,0,1,0,0,אבק
יָתֵד,0,0,0,0,0,1,0,0,0,0,יתד
זִיפֵי זָקָן,0,0,0,0,0,0,0,0,0,0,זיפי זקנ
עקשנות,0,0,0,0,0,0,0,0,0,0,עקשנות
קָצָר וְעָבֶה,0,0,0,0,0,0,0,0,0,0,קצר ועבה
טִיחַ הַתָזָה,0,0,0,0,0,0,0,0,0,0,טיח התזה
תָקוּעַ,0,0,0,0,0,0,0,0,0,0,תקוע
סוּס הַרבָּעָה,0,0,0,0,0,0,1,0,0,0,סוס הרבעה
משובץ,0,0,0,0,0,0,0,0,0,0,בצ
סטוּדֶנט,0,0,0,0,0,0,0,0,0,0,סטודנט
מְחוֹשָׁב,0,0,0,0,0,0,0,0,0,0,חושב
סטוּדִיוֹ,0,0,0,0,0,0,0,0,0,0,סטודיו
לימוד,0,0,0,0,0,0,1,0,0,0,ימוד
דברים,0,0,0,0,0,0,0,0,0,0,דברימ
מְלִית,0,0,0,0,0,0,0,0,0,0,ית
מַחֲנִיק,0,0,0,0,0,1,0,0,0,0,חניק
לִמְעוֹד,0,0,0,0,0,1,0,0,0,0,עוד
גֶדֶם,0,0,0,0,0,0,0,0,0,0,גדמ
הָמוּם,0,0,0,1,0,1,0,0,1,0,ומ
לְעַכֵּב,0,0,0,0,0,0,0,0,0,0,עכב
נבדל,0,0,0,0,0,1,0,0,0,0,נבדל
כַּבִּיר,0,0,0,0,0,0,0,0,0,0,יר
מְטוּפָּשׁ,0,0,0,0,0,1,0,0,0,0,טופש
טִפּשׁוּת,0,0,0,0,0,1,0,0,0,0,טפשות
קֵהוּת,0,0,0,0,0,1,0,0,0,0,קהות
חָסוֹן,0,0,0,0,0,0,1,0,0,0,חסונ
חִדקָן,0,0,0,0,0,0,0,0,0,0,חדקנ
לְגַמגֵם,0,0,0,0,0,0,0,0,0,0,גמגמ
דִיר חֲזִירִים,0,0,1,0,0,1,0,0,0,0,דיר חזירימ
סִגְנוֹן,0,0,0,0,0,0,0,0,0,0,סגנונ
מסוגנן,0,0,0,0,0,0,0,0,0,0,סוגננ
תת-אטומי,0,0,0,0,0,0,0,0,0,0,תתאטומי
וַעֲדַת מִשׁנֶה,0,0,0,0,0,0,0,0,0,0,עדת משנה
תַת הַכָּרָתִי,0,0,0,0,0,0,0,0,0,0,תת הכרתי
תַת עוֹרִי,0,0,0,0,0,0,0,0,0,0,תת עורי
לְסַעֵף,0,0,0,0,0,0,0,0,0,0,סעפ
תַת מַחלָקָה,0,0,0,0,0,0,0,0,0,0,תת מחלקה
הנפה,0,0,0,0,0,0,0,0,0,0,נפה
לְהַכנִיעַ,0,0,0,0,0,1,0,0,0,0,ניע
מאופק,0,0,0,0,0,0,0,0,0,0,אופק
נושא,0,0,0,0,0,1,0,0,0,0,נושא
נתון,0,0,0,0,0,1,0,1,0,0,נתונ
הִשׁתַעבְּדוּת,0,0,0,0,0,1,0,0,0,0,תעבדות
סובייקטיבי,0,0,0,0,0,0,0,0,0,0,סובייקטיבי
שִׁעבּוּד,1,0,1,1,0,1,0,1,0,0,עבוד
הַאֲצָלָה,0,0,0,0,1,0,1,0,0,0,אצלה
תַת הַכָּרָתִי,0,0,0,0,0,0,0,0,0,0,תת הכרתי
צוֹלֶלֶת,0,0,0,0,0,0,0,0,0,0,צוללת
שָׁקוּעַ,0,0,0,0,0,0,0,0,0,0,קוע
צוללת,0,0,0,0,0,0,0,0,0,0,צוללת
כניעה,0,0,0,0,0,0,0,0,0,0,ניעה
שלח,0,1,0,0,0,0,0,0,0,0,לח
כָּפוּף,0,0,0,1,0,1,0,0,0,0,פופ
כְּפִיפוּת,0,0,0,0,0,0,0,0,0,0,פיפות
עלילת משנה,0,0,0,0,0,0,0,0,0,0,עלילת משנה
הַזמָנָה,0,0,0,0,0,1,0,0,0,0,זמנה
להירשם,0,1,0,0,0,0,0,0,0,0,ירשמ
מִנוּי,0,0,0,0,0,0,0,0,0,0,נוי
המשך,0,0,0,0,0,0,0,0,0,0,שכ
לאחר מכן,0,0,0,0,0,0,0,0,0,0,אחר מכנ
כתוצאה מכך,0,0,0,0,0,0,0,0,0,0,תוצאה מככ
תת-קבוצה,0,0,0,0,0,0,0,0,0,0,תתקבוצה
לִשְׁקוֹעַ,0,0,0,0,0,0,0,0,0,0,קוע
שְׁקִיעָה,0,0,0,0,0,1,0,1,0,0,קיעה
חברה בת,0,0,0,0,0,0,0,0,0,0,חברה בת
לְסַבְּסֵד,0,0,0,0,0,0,0,0,0,0,סבסד
סוּבּסִידִיָה,1,0,1,0,0,1,0,0,0,0,סובסידיה
להתקיים,0,0,0,0,0,1,0,0,0,0,תקיימ
קִיוּם,0,0,0,0,0,0,0,0,0,0,קיומ
תַשׁתִית,0,0,0,0,0,0,0,0,0,0,תשתית
חומר,0,0,0,0,0,0,1,0,0,0,חומר
באופן מהותי,0,0,0,0,0,0,0,0,0,0,אופנ מהותי
לְהוֹכִיחַ,0,0,0,0,0,0,0,0,0,1,יח
מַמָשִׁי,0,0,0,0,0,0,1,0,0,0,שי
תחליף,0,0,0,0,0,0,0,0,0,0,תחליפ
מוחלף,0,0,0,0,0,0,0,0,0,0,חלפ
החלפה,0,0,0,0,0,0,0,0,0,0,חלפה
מַסָד,0,0,0,0,0,0,0,0,0,0,סד
תַת קַרקַעִי,0,0,0,0,0,0,0,0,0,0,תת קרקעי
עָדִין,0,0,0,0,0,0,0,0,0,0,עדינ
עֲדִינוּת,0,0,0,0,0,0,0,0,0,0,עדינות
להחסיר,0,0,0,0,0,1,0,0,0,0,חסיר
חִסוּר,0,0,0,0,0,0,0,0,0,0,חסור
תת סוג,0,0,0,0,0,0,0,0,0,0,תת סוג
פרבר,0,0,0,0,0,0,0,0,0,0,פרבר
פַּרבַרִי,0,0,0,0,0,0,0,0,0,0,פרברי
פרברים,0,0,0,0,0,0,0,0,0,0,פרברימ
חַתרָנוּת,1,0,0,1,0,1,0,0,0,0,חתרנות
חַתרָנִי,1,0,0,0,0,1,0,0,1,0,חתרני
לְעַרְעֵר,0,0,1,1,0,1,0,1,0,0,ערער
רכבת תחתית,0,0,0,0,0,0,0,0,0,0,רכבת תחתית
מצליח,0,1,0,0,1,0,1,0,1,1,צליח
מצליחים,0,1,0,0,1,0,1,0,0,1,צליחימ
הַצלָחָה,0,1,0,0,1,0,1,0,0,0,צלחה
מוּצלָח,0,1,0,0,1,0,1,0,0,1,צלח
יְרוּשָׁה,0,0,0,0,0,0,0,0,0,0,ירושה
רצוף,0,0,0,0,0,0,0,0,0,0,רצופ
יוֹרֵשׁ,0,0,0,0,0,0,0,0,0,0,יורש
תַמצִיתִי,0,0,0,0,0,0,1,0,0,0,תמציתי
עֲסִיסִי,0,0,0,0,0,1,1,0,0,0,עסיסי
לְהִכָּנֵעַ,0,0,0,0,0,1,0,0,0,0,נע
לִמְצוֹץ,0,0,0,0,0,1,0,0,0,0,צוצ
פֶּתִי,1,0,0,0,0,1,0,0,0,0,פתי
יְנִיקָה,0,0,0,0,0,0,0,0,0,0,יניקה
יְנִיקָה,0,0,0,0,0,0,0,0,0,0,יניקה
יְנִיקָה,0,0,0,0,0,0,0,0,0,0,יניקה
פִּתְאוֹמִי,0,0,0,0,0,0,0,0,1,0,פתאומי
פִּתְאוֹם,0,0,0,0,0,0,0,0,1,0,פתאומ
לתבוע,1,0,0,0,0,1,0,1,0,0,תבוע
סובל,0,0,0,0,0,1,0,0,0,0,סובל
סובל,0,0,0,1,0,1,0,1,0,0,סובל
סֵבֶל,0,0,1,1,0,1,0,1,0,0,סבל
לְהַספִּיק,0,0,0,0,0,0,0,0,0,0,ספיק
הִסתַפְּקוּת,0,0,0,0,0,0,1,0,0,0,סתפקות
מַסְפִּיק,0,0,0,0,0,0,0,0,0,0,ספיק
מספיק,0,0,0,0,0,0,0,0,0,0,ספיק
סִיוֹמֶת,0,0,0,0,0,0,0,0,0,0,סיומת
מחנק,0,0,1,1,0,1,0,1,0,0,חנק
חֶנֶק,1,0,0,1,0,1,0,0,0,0,חנק
סוכר,0,0,0,0,0,0,1,0,0,0,סוכר
לְהַצִיעַ,0,0,0,0,0,0,0,0,0,1,ציע
הַצָעָה,0,0,0,0,0,0,0,0,0,0,צעה
מְרַמֵז,0,0,0,0,0,0,0,0,0,0,רמז
הִתאַבְּדוּתִי,1,0,1,1,0,1,0,1,0,0,תאבדותי
הִתאַבְּדוּת,1,0,0,1,0,1,0,1,0,0,תאבדות
חליפה,0,0,0,0,0,0,0,0,0,0,חליפה
מַתְאִים,0,0,0,0,0,0,1,0,0,0,תאימ
סְוִיטָה,0,0,0,0,0,0,0,0,0,0,סויטה
מְחַזֵר,0,0,0,0,0,0,0,0,0,0,חזר
קוֹדֵר,1,0,0,0,0,1,0,1,0,0,קודר
גוֹפרִית,0,0,0,0,0,0,0,0,0,0,גופרית
סולטן,0,0,0,1,0,0,0,0,0,0,סולטנ
מַחֲנִיק,0,0,0,0,0,0,1,0,0,0,חניק
סְכוּם,0,0,0,0,0,0,0,0,0,0,סכומ
לסיכום,0,0,0,0,0,0,0,0,0,0,סיכומ
לְסַכֵּם,0,0,0,0,0,0,0,0,0,0,סכמ
סיכום,0,0,0,0,0,0,0,0,0,0,סיכומ
סיכום,0,0,0,0,0,0,0,0,0,0,סיכומ
קַיִץ,0,0,0,0,0,0,0,0,0,0,קיצ
פִּסגָה,0,0,0,0,0,0,0,0,0,0,פסגה
לְזַמֵן,0,0,0,0,0,0,0,0,0,0,זמנ
הַזמָנָה,0,0,0,0,0,1,0,0,0,0,זמנה
סומו,0,0,0,0,0,0,0,0,0,0,סומו
עוּקָה,0,0,1,0,0,0,0,0,0,0,עוקה
מְפוֹאָר,0,0,0,0,0,0,0,0,0,0,פואר
שמש,0,1,0,0,1,0,1,0,1,1,מש
קֶרֶן שֶׁמֶשׁ,0,0,0,0,0,0,0,0,0,0,קרנ שמש
שָׁעוֹן שֶׁמֶשׁ,0,1,0,0,0,0,0,0,0,1,עונ שמש
שקיעה,0,0,0,0,0,0,0,0,0,0,קיעה
שונות,0,0,0,0,0,0,0,0,0,0,נות
משקפי שמש,0,0,0,0,0,0,0,0,0,0,קפי שמש
מישקפי שמש,0,0,0,0,0,0,0,0,0,0,ישקפי שמש
שקוע,0,0,1,1,0,1,0,1,0,0,קוע
ללא שמש,0,0,0,0,0,0,0,0,0,0,א שמש
אוֹר שֶׁמֶשׁ,0,0,0,0,0,0,0,0,0,0,אור שמש
שִׁמשִׁי,0,1,0,0,1,0,1,0,1,0,שי
זריחה,0,0,0,0,0,0,0,0,0,0,זריחה
שקיעת השמש,0,1,0,0,0,0,1,0,0,0,קיעת השמש
אוֹר שֶׁמֶשׁ,0,0,0,0,1,0,1,0,0,0,אור שמש
פנסיה,0,0,0,0,0,0,0,0,0,0,פנסיה
מְצוּיָן,0,0,0,0,0,0,1,0,0,0,צוינ
שטחי,0,0,0,0,0,1,0,0,0,0,טחי
מְיוּתָר,0,0,0,0,0,1,0,0,0,0,יותר
על אנושי,0,0,0,0,0,0,1,0,0,0,על אנושי
מוטל מעל,0,0,0,0,0,0,0,0,0,0,טל מעל
מְפַקֵחַ,0,0,0,0,0,0,0,0,0,0,פקח
עליון,0,0,0,0,0,0,1,0,0,0,עליונ
עֶליוֹנוּת,0,0,0,0,0,0,1,0,0,0,עליונות
מוּפלָג,0,0,0,0,0,0,0,0,0,0,פלג
סוּפֶּרמֶן,0,0,0,0,1,0,1,0,0,1,סופרמנ
סוּפֶּרמַרקֶט,0,0,0,0,0,0,0,0,0,0,סופרמרקט
סופרנטנט,0,0,0,0,0,0,0,0,0,0,סופרנטנט
עַל טִבעִי,0,0,0,0,0,0,0,0,0,0,על טבעי
חֲפִיפָה,0,0,0,0,0,0,0,0,0,0,חפיפה
מחליף,0,0,0,0,0,0,0,0,0,0,חליפ
כוכב על,0,0,0,0,1,0,1,0,0,1, על
אֱמוּנָה טְפֵלָה,0,0,0,1,0,1,1,0,0,0,אמונה טפלה
אמונות טפלות,0,1,0,1,0,1,0,0,0,0,אמונות טפלות
לְפַקֵחַ,0,0,0,0,0,0,0,0,0,0,פקח
הַשׁגָחָה,0,0,0,0,0,0,0,0,0,0,גחה
מְפַקֵחַ,0,0,0,0,0,0,0,0,0,0,פקח
אֲרוּחַת עֶרֶב,0,0,0,0,0,0,0,0,0,0,ארוחת ערב
להחליף,0,0,0,0,0,0,0,0,0,0,חליפ
גָמִישׁ,0,0,0,0,0,0,0,0,0,0,גמיש
לְהַשְׁלִים,0,0,0,0,0,0,0,0,0,0,ימ
משלים,0,0,0,0,0,0,0,0,0,0,ימ
מַשׁלִים,0,0,0,0,0,0,0,0,0,0,ימ
תַחֲנוּן,0,0,0,0,0,0,1,0,0,1,תחנונ
אספקה,0,0,0,0,0,0,1,0,0,0,אספקה
לְסַפֵּק,0,0,0,0,0,0,1,0,0,0,ספק
נתמך,0,0,0,0,0,0,1,0,0,0,נתמכ
תוֹמֵך,0,0,0,0,1,0,1,0,0,1,תומכ
תומכים,0,0,0,0,0,0,0,0,0,0,תומכימ
תומך,0,0,0,0,0,0,1,0,0,1,תומכ
לְהַנִיחַ,0,0,0,0,0,0,0,0,0,0,ניח
מניחה,0,0,0,0,0,0,0,0,0,0,ניחה
הַנָחָה,0,0,0,0,0,0,0,0,0,0,נחה
לדכא,1,0,0,1,0,1,0,1,0,0,דכא
הַדחָקָה,1,0,1,1,0,1,0,0,0,0,דחקה
עֶליוֹנוּת,1,1,0,1,1,1,1,0,1,1,עליונות
עֶלִיוֹן,0,0,0,0,0,0,1,0,0,0,עליונ
בצורה עילאית,0,0,0,0,0,0,1,0,0,0,צורה עילאית
תַשׁלוּם נוֹסָף,1,0,0,0,0,1,0,0,0,0,תשלומ נוספ
עֲרֵבוּת,0,0,0,0,0,0,1,0,0,1,ערבות
לִגלוֹשׁ,0,0,0,0,0,0,0,0,0,0,גלוש
משטח,0,0,0,0,0,0,0,0,0,0,טח
לְהִתְנַחְשֵׁל,0,0,0,0,0,0,0,0,1,0,תנחשל
מְנַתֵחַ,0,0,0,0,0,0,0,0,0,0,נתח
כִּירוּרגִיָה,0,0,0,1,0,0,0,1,0,0,ירורגיה
זָעוּף,1,0,1,0,0,1,0,0,0,0,זעופ
לְשַׁעֵר,0,0,0,0,0,0,1,0,0,0,ער
שֵׁם מִשׁפָּחָה,0,0,0,0,0,0,0,0,0,0, משפחה
מְצוּיָן,0,0,0,0,0,0,1,0,0,0,צוינ
עוֹדֵף,0,0,0,0,0,0,0,0,0,0,עודפ
הַפתָעָה,0,0,0,1,1,0,1,0,1,0,פתעה
מוּפתָע,0,0,0,0,0,0,0,0,1,0,פתע
מַפתִיעַ,0,0,0,0,0,0,0,0,1,0,פתיע
למרבה ההפתעה,0,1,0,0,0,0,0,0,1,0,רבה ההפתעה
כְּנִיעָה,0,0,0,1,0,1,0,1,0,0,ניעה
נכנע,0,0,0,0,0,1,0,1,0,0,נכנע
תַחֲלִיף,0,0,0,0,0,0,0,0,0,1,תחליפ
לְהַקִיף,0,1,0,0,0,1,1,0,0,0,קיפ
מַקִיף,0,0,0,0,0,0,0,0,0,0,קיפ
הסביבה,0,0,0,0,0,0,0,0,0,0,סביבה
הַשׁגָחָה,0,0,0,1,0,0,0,0,0,0,גחה
סֶקֶר,0,0,0,0,0,0,0,0,0,0,סקר
מדידות,0,0,0,0,0,0,1,0,0,0,דידות
מוֹדֵד,0,0,0,0,0,0,0,0,0,0,דד
הישרדות,0,0,0,0,0,0,0,0,0,0,ישרדות
לִשְׂרוֹד,0,0,0,0,0,0,1,0,0,0,רוד
לשרוד,0,0,0,0,0,0,0,0,0,0,רוד
רְגִישׁוּת,0,0,0,0,0,0,0,0,0,0,רגישות
רָגִישׁ,0,0,0,0,0,1,0,0,0,0,רגיש
חָשׁוּד,0,0,0,1,0,1,0,0,0,0,חשוד
חשוד,0,0,0,0,0,0,0,0,0,0,חשוד
לְהַשְׁעוֹת,0,0,0,0,0,0,0,0,0,0,עות
מוּשׁהֶה,0,0,0,0,0,0,0,0,0,0,הה
בִּירִיוֹת,0,0,0,0,0,0,0,0,0,0,יריות
מֶתַח,0,1,0,1,0,0,0,0,1,0,תח
הַשׁעָיָה,0,0,0,1,0,1,0,0,0,0,עיה
חֲשָׁד,0,0,0,1,0,1,0,0,0,0,חשד
חשדות,0,0,0,0,0,0,0,0,0,0,חשדות
חָשׁוּד,1,1,0,0,0,1,0,0,0,0,חשוד
ממושך,0,0,0,0,0,0,0,0,0,0,שכ
מִחיָה,0,0,0,0,0,0,0,0,0,0,חיה
תֶפֶר,0,0,0,0,0,0,0,0,0,0,תפר
סְפוֹגִית,0,0,0,0,0,1,0,0,0,0,ספוגית
הִתנוֹעֲעוּת,0,0,0,0,0,0,0,0,0,0,תנועעות
יְהִירוּת,0,0,0,0,0,0,0,0,0,0,יהירות
לִבלוֹעַ,0,0,0,0,0,0,0,0,0,0,וע
לְהַצִיף,0,0,1,1,0,1,0,0,0,0,ציפ
מוצף,0,0,0,0,0,0,0,0,0,0,צפ
טוֹבְעָנִי,0,0,1,1,0,1,0,0,0,0,טובעני
בַּרבּוּר,0,0,0,0,0,0,0,0,0,0,רבור
לְהַחלִיף,0,0,0,0,0,0,0,0,0,0,חליפ
נָחִיל,0,0,1,0,0,0,0,0,0,0,נחיל
נְהִירָה,0,0,0,0,0,0,0,0,0,0,נהירה
צְלָב קֶרֶס,1,0,0,1,0,1,0,0,0,0,צלב קרס
להתנדנד,0,0,0,0,0,0,0,0,0,0,תנדנד
לְקַלֵל,0,0,0,0,0,0,1,0,0,1,קלל
שְׁבוּעָה,0,0,0,0,0,0,0,0,0,0,עה
לְהָזִיעַ,0,0,0,1,0,0,0,0,0,0,זיע
סווֶדֶר,0,0,0,0,0,0,0,0,0,0,סוודר
מְיוֹזָע,0,0,0,0,0,0,0,0,0,0,יוזע
לְטַאטֵא,0,0,0,0,0,0,0,0,0,0,טאטא
סוֹחֵף,0,0,0,0,0,0,0,0,0,0,סוחפ
מתוק,0,1,0,0,1,0,1,0,1,1,תוק
לְהַמתִיק,0,0,0,0,0,0,0,0,0,0,תיק
מְמוּתָק,0,0,0,0,0,0,0,0,0,0,תק
מַמתִיק,0,0,0,0,0,0,0,0,0,0,תיק
אהובה,0,1,0,0,1,0,1,1,0,1,אהובה
מוֹתֶק,0,0,0,0,0,0,1,0,0,0,תק
מְתִיקוּת,0,0,0,0,0,0,1,0,0,0,תיקות
דִברֵי מְתִיקָה,0,1,0,0,1,0,1,0,0,0,דברי מתיקה
לְהִתְנַפֵּחַ,0,0,0,0,0,0,0,0,0,0,תנפח
נְפִיחוּת,0,0,0,1,0,1,0,0,0,0,נפיחות
מחלחל,0,0,0,0,0,0,0,0,0,0,חלחל
לִסְטוֹת,0,0,0,1,0,0,0,0,1,0,סטות
מָהִיר,0,0,0,0,0,0,1,0,0,0,יר
מַהֵר,0,0,0,0,0,0,0,0,0,0,הר
לְגִימָה אֲרוּכָּה,0,0,1,0,0,1,0,0,0,0,גימה ארוכה
לשחות,0,1,0,1,1,0,1,0,0,0,חות
שחייה,0,0,0,0,0,0,0,0,0,0,חייה
חֲזִיר,0,0,1,0,0,1,0,0,0,0,חזיר
נַדְנֵדָה,0,0,0,0,0,0,0,0,0,0,נדנדה
נִדנוּד,0,0,0,0,0,0,0,0,0,0,נדנוד
לְהַצְלִיף,0,0,0,0,0,0,0,0,0,0,צליפ
החלף,0,0,0,0,0,0,0,0,0,0,חלפ
לְהִסְתוֹבֵב,0,0,0,0,0,0,0,0,0,0,סתובב
נפוח,0,0,0,0,0,1,0,0,0,0,נפוח
לְהִתְעַלֵף,0,0,0,0,0,0,0,0,0,0,תעלפ
לָעוּט,0,0,0,0,0,0,0,0,0,0,עוט
חֶרֶב,0,0,0,0,0,0,0,0,0,0,חרב
הֲבָרָה,0,0,0,0,0,0,0,0,0,0,רה
רשימת קריאה,0,0,0,0,0,0,0,0,0,0,רשימת קריאה
סֵמֶל,0,0,0,0,0,0,0,0,0,0,סמל
סִמלִי,0,0,0,0,0,0,1,0,0,0,סמלי
באופן סמלי,0,0,0,0,0,0,0,0,0,0,אופנ סמלי
סִמלִיוּת,0,0,0,0,0,0,0,0,0,0,סמליות
לְסַמֵל,0,0,0,0,0,0,0,0,0,0,סמל
סימטרי,0,0,0,0,0,0,0,0,0,0,סימטרי
סִימֶטרִי,0,0,0,0,0,0,1,0,0,0,סימטרי
סִימֶטרִיָה,0,0,0,0,1,0,1,0,0,1,סימטריה
אוֹהֵד,0,0,0,1,1,0,1,1,0,1,אוהד
להזדהות,0,0,0,0,0,0,0,1,0,0,זדהות
