Hebrew Word	 anger	 anticipation	 disgust	 fear	 joy	 negative	 positive	 sadness	 surprise	 trust	 Hebrew Word
זכיר	 1	 0	 0	 1	 0	 1	 0	 1	 0	 0	 שׁוֹט
פריש	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לְגַשֵׁשׁ
פרשה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 שבץ נא
סודי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לִטרוֹף
סתר	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 לטרוף
כת	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לְגַרֵד
כת	 1	 0	 0	 1	 0	 1	 0	 1	 0	 0	 סקרופי
חתכ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 גְרִידָה
גזר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 שריטה
חילוני	 1	 0	 1	 1	 0	 1	 0	 0	 1	 0	 לִצְרוֹחַ
חילוניות	 1	 0	 1	 1	 0	 1	 0	 0	 0	 0	 צורח
ניירות ערכ	 0	 0	 0	 1	 0	 1	 0	 0	 1	 0	 לִצווֹחַ
טחונ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מָסָך
נית נוסעימ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מברג
קט ורגוע	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 דָפוּק
רגיע	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לשרבט
רוכ בישיבה	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 סוֹפֵר
זרע	 0	 0	 0	 0	 0	 1	 0	 0	 1	 0	 תִגרָה
קע	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 תסריט
קעי	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 תַסרִיט
סתה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מִקרָאִי
פתות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 כִּתבֵי הַקוֹדֶשׁ
פתה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 גְלִילָה
סתה	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 לְשַׁפשֵׁף
פתה	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 טעים
זרע	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מוּקפָּד
תיל	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 לִבחוֹן
חפש	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 בְּדִיקָה
חר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 פַּסָל
אורה	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 פֶּסֶל
חוזה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מְפוּסָל
פעפע	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 חֶלאַת אָדָם
גזר	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 יָם
דד	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 חוֹף הַיָם
נוזר	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 חותם
פרדה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 כלבי ים
תפוס	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 תֶפֶר
תפיסה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 יַמַאי
עתימ רחוקות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 בצורה חלקה
חר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 תוֹפֶרֶת
חירה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 נָמָל
אנוכי	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 לִצְרוֹב
אנוכיות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לחפש
ירה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מחפש
כר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 צרוב
סמפור	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 חוף ים
ראית עינ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 עונה
זרע	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 מְתוּבָּל
נקודה ופסיק	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 תבלין
רב  השפעה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מושב
סמינר	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 פְּרִישָׁה
סמינר	 0	 0	 0	 0	 0	 1	 0	 1	 0	 0	 מְבוּדָד
סמיוטיקה	 0	 0	 0	 1	 0	 1	 1	 0	 0	 0	 מבודד
סנט	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מִשׁנִי
סנטור	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 יד שניה
וח	 0	 0	 0	 0	 0	 0	 0	 0	 1	 1	 סוֹדִיוּת
זדקנות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 סוֹד
סנילי	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 מַזכִּירוּת
יר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מזכיר
תק	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 לְהַפְרִישׁ
תחושה	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 הַפרָשָׁה
סנסציוני	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 סודי
חוש	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 בְּסֵתֶר
חסר טעמ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 כַּת
חושימ	 1	 0	 0	 1	 0	 1	 0	 0	 0	 0	 כַּת
רגישות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 חתך
צורה הגיונית	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מִגזָר
רגיש	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 חילוני
חושי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 חילוניות
חושני	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 ניירות ערך
חושניות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 בִּטָחוֹן
חושי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מְכוֹנִית נוֹסעִים
פט	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 שָׁקֵט וּרָגוּעַ
רגיש	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מַרגִיעַ
רגש	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 כָּרוּך בִּישִׁיבָה
סנטימנטלי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 זרע
רגשנות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מִשׁקָע
זקיפ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מִשׁקָעִי
זקיפ	 1	 0	 0	 0	 0	 1	 0	 1	 0	 0	 הֲסָתָה
נתיק	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 לְפָתוֹת
נפרד	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מפתה
חוד	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 הֲסָתָה
פרדה	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 מְפַתֶה
דלני	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 זֶרַע
חומ כהה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 שְׁתִיל
אלח הדמ	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 לְחַפֵּשׂ
ספטמבר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 שוחר
רקוב	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לִכאוֹרָה
חצה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 חוֹזֶה
סרט המשכ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מְפַעֲפֵּעַ
סדר פעולות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מִגזָר
עוקב	 1	 0	 1	 0	 0	 1	 0	 1	 0	 0	 לְבוּדֵד
חרמ	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 מְנוּזָר
פקעה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 הַפרָדָה
רגוע	 0	 0	 0	 1	 0	 1	 0	 0	 0	 0	 לִתְפּוֹס
רוגע	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 תְפִיסָה
סמל	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לעתים רחוקות
סידורי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 בחר
סדרה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 בְּחִירָה
תג	 1	 0	 1	 0	 0	 1	 0	 0	 0	 0	 אָנוֹכִי
רצינות	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 אָנוֹכִיוּת
דרשה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מכירה
נחש	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מוֹכֵר
תפתל	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 סֵמָפוֹר
ננ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מַראִית עַיִן
נסיוב	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 זֶרַע
רת	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 נְקוּדָה וּפְסִיק
רת	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 רב - השפעה
רות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 סֵמִינָר
יש	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 סֵמִינָר
תרפס	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 סמיוטיקה
עבדות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 סֵנָט
סס	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 סֵנָטוֹר
שב	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לִשְׁלוֹחַ
פעלות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 הְזדַקְנוּת
ערכת	 0	 0	 0	 1	 0	 1	 0	 1	 0	 0	 סֵנִילִי
נסיגה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 בָּכִיר
קובע	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 וֶתֶק
קוע	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 תְחוּשָׁה
יושב	 0	 0	 0	 0	 1	 0	 1	 0	 0	 0	 סֶנסַצִיוֹנִי
תנחל	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 לָחוּשׁ
תנחל	 1	 0	 1	 1	 0	 1	 0	 1	 1	 0	 חֲסַר טַעַם
יעית	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 חושים
עימ	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 רְגִישׁוּת
נתק	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 בצורה הגיונית
ניתנ להפרדה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 רָגִישׁ
חוד	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 חוּשִׁי
ניתוק	 0	 1	 0	 0	 1	 1	 1	 0	 1	 1	 חוּשָׁנִי
צורה חמורה	 0	 1	 0	 0	 1	 0	 1	 0	 0	 0	 חוּשָׁנִיוּת
חומרה	 0	 0	 0	 0	 1	 0	 1	 0	 0	 0	 חוּשִׁי
תפור	 1	 1	 1	 1	 0	 1	 0	 1	 0	 0	 משפט
פכימ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 רגיש
יב	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 רֶגֶשׁ
יוב	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 סֵנטִימֵנטָלִי
ינ	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 רַגשָׁנוּת
יניות	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 זָקִיף
סקסי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 זָקִיף
עלוב	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 נָתִיק
צריפ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 נפרד
ול	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לְחוּד
צל	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 הַפרָדָה
קפי שמש	 1	 0	 1	 0	 0	 1	 0	 0	 0	 0	 בַּדְלָנִי
צללה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 חוּם כֵּהֶה
צל	 0	 0	 0	 1	 0	 1	 0	 1	 0	 0	 אֶלַח הַדָם
צללי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 ספטמבר
צל	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 רָקוּב
פיר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מְחִצָה
אג	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 סרט המשך
עיר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 סדר פעולות
נער	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 עוקב
זועזע	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מוּחרָם
רעידה	 0	 0	 0	 0	 0	 1	 0	 1	 0	 0	 הַפקָעָה
רעוע	 0	 0	 0	 0	 0	 1	 0	 0	 0	 1	 רָגוּעַ
ופ	 0	 1	 0	 0	 1	 0	 1	 0	 0	 1	 רוֹגַע
אנ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 סמל
גנ	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 סידורי
שה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 סִדרָה
יש	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 תָג
חסרי בושה	 0	 0	 0	 1	 0	 0	 0	 1	 0	 0	 רְצִינוּת
נחאי	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 דְרָשָׁה
וק	 0	 0	 1	 1	 0	 1	 0	 0	 0	 0	 נָחָשׁ
קתה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מִתפַּתֵל
צורה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מְשׁוּנָן
חטוב	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 נַסיוֹב
חלוק	 0	 0	 0	 0	 0	 1	 0	 0	 0	 1	 מְשָׁרֵת
על מניות	 0	 0	 0	 0	 0	 1	 0	 0	 0	 1	 לְשָׁרֵת
ריש	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 שֵׁרוּת
חדד	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 שָׁמִישׁ
חז	 0	 0	 1	 1	 0	 1	 0	 1	 0	 0	 מִתרַפֵּס
חדד	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 עַבדוּת
חדות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 סס
נפצ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מוֹשָׁב
תנפצ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 הפעלות
גלח	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מַעֲרֶכֶת
גילוח	 0	 0	 0	 0	 0	 1	 0	 1	 0	 0	 נְסִיגָה
צעיפ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 set
אלומה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 קובע
גזוז	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לִשְׁקוֹעַ
זמרה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מְיוּשָׁב
נדנ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מִתנַחֵל
נדנ	 0	 0	 0	 1	 0	 0	 1	 0	 0	 0	 מתנחל
פוכ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 שְׁבִיעִית
רק	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 שִׁבעִים
ימ	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 לְנַתֵק
טהור	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 ניתן להפרדה
דפ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לחוד
דפ	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 ניתוק
צדפ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 בצורה חמורה
רכיכות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 חוּמרָה
קלט	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לִתְפוֹר
דפימ	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 שְׁפָכִים
רועה	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 בִּיב
ריפ	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 בִּיוּב
דובדבנ	 0	 1	 0	 0	 1	 0	 1	 0	 0	 1	 מִין
גנ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מִינִיוּת
רת	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 סֶקסִי
סטה	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 עָלוּב
ילינג	 0	 0	 1	 0	 0	 1	 0	 1	 0	 0	 צְרִיף
נצנוצ	 1	 1	 1	 1	 0	 1	 0	 1	 0	 0	 לִכבּוֹל
קה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 צֵל
זוהר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מִשְׁקפֵי שֶׁמֶשׁ
חלוק	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 הצללה
קורנ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 צֵל
ריק	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 צְלָלִי
ספינה	 0	 0	 0	 1	 0	 1	 0	 0	 0	 0	 מוצל
וח	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 פיר
וח	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 שאג
נפצ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 שָׂעִיר
פלכ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לְנַעֵר
חולצה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מְזוּעזָע
חרבנ	 0	 0	 0	 1	 0	 1	 0	 0	 0	 0	 רְעִידָה
רעוד	 1	 1	 0	 1	 0	 1	 0	 0	 0	 0	 רָעוּעַ
רועד	 1	 0	 1	 0	 0	 1	 0	 0	 0	 0	 בְּלוֹף
קות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 שמאן
למ	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 בָּלָגָן
אופנ מזעזע	 0	 0	 1	 1	 0	 1	 0	 1	 0	 0	 בושה
זול	 0	 0	 0	 0	 0	 1	 0	 1	 0	 0	 מֵבִּישׁ
נעל	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 חסרי בושה
סנדלר	 0	 0	 1	 1	 0	 1	 0	 0	 0	 0	 שנחאי
ירות	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 שוק
יורה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 בִּקתָה
צילומימ	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 צוּרָה
קנות	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 חָטוּב
ר בחנות	 0	 1	 0	 0	 1	 0	 1	 0	 0	 1	 לַחֲלוֹק
גנבה מחנויות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 בעל מניות
קניות	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 כריש
חופ	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 לְחַדֵד
גזוז	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מוּשׁחָז
קצר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מחדד
חסור	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 חַדוּת
חסרונ	 1	 0	 0	 1	 0	 1	 0	 1	 1	 0	 לְנַפֵּץ
קצר	 0	 0	 0	 0	 0	 1	 0	 1	 0	 0	 התנפץ
תקצרות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לְגַלֵחַ
קצרנות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 גילוח
קרוב	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 צָעִיף
קוצר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אֲלוּמָה
נסיימ קצרימ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לִגזוֹז
עיטה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מזמרה
רובה ציד	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 נְדָן
תפ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 נדן
צעקה	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 לִשְׁפּוֹך
דחיפה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 בָּרָק
את חפירה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 כבשים
חפירה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 טָהוֹר
פעה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 דַף
קלחת	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מַדָף
ראה	 1	 0	 0	 1	 0	 1	 0	 1	 1	 0	 צדף
צעקני	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 רכיכות
רסיסימ	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 מקלט
מצ	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 מדפים
לח	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 רועה
צרוח	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 שֶׁרִיף
צרחני	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 דובדבן
רימפ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מָגֵן
קדש	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מִשׁמֶרֶת
צמק	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 הסטה
תכוצות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 שִׁילִינג
תכריכ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 נִצנוּץ
יח	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 שׁוּקָה
יחימ	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 זוהר
 בכתפ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 חַלוּק
תכווצ	 0	 1	 0	 0	 1	 0	 1	 0	 0	 0	 קוֹרֵן
רעד	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מַברִיק
ערבב	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 ספינה
דשדוש	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מִשׁלוֹחַ
תרחק	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 משלוח
סגור	 0	 0	 0	 1	 0	 1	 0	 1	 0	 0	 לְנַפֵּץ
תריס	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 הפלך
עבורת	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 חוּלצָה
אחותי	 1	 0	 1	 0	 0	 1	 0	 0	 0	 0	 לְחַרְבֵּן
חולה	 1	 1	 0	 1	 0	 1	 0	 1	 0	 0	 לִרְעוֹד
חיל	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 רועד
גל	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 להקות
חולני	 1	 0	 0	 1	 0	 1	 0	 0	 1	 0	 הֶלֶם
חלה	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 באופן מזעזע
צד	 1	 0	 1	 0	 0	 1	 0	 0	 0	 0	 זוֹל
זנונ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 נַעַל
עקופ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 סַנדְלָר
צידה	 1	 0	 0	 1	 0	 1	 0	 0	 0	 0	 לירות
צור	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 יוֹרֶה
נוחת צהריימ	 1	 0	 0	 1	 0	 1	 0	 0	 0	 0	 צילומים
נפות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לִקְנוֹת
סנונ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 מוכר בחנות
אנחה	 1	 0	 1	 0	 0	 1	 0	 0	 0	 0	 גְנֵבָה מִחֲנוּיוֹת
ראה	 0	 1	 0	 0	 1	 0	 1	 0	 1	 1	 קניות
סימנ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 חוף
אות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 גָזוּז
חתימה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 קצר
עות	 1	 0	 0	 1	 0	 1	 0	 1	 0	 0	 מחסור
עותי	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 חִסָרוֹן
עות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לְקַצֵר
סמנ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 הִתקַצְרוּת
תמרור	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 קַצרָנוּת
קט	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 בְּקָרוּב
חרש	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 קוֹצֶר
צללית	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מִכְנָסַיִים קְצָרִים
שי	 1	 0	 0	 1	 0	 1	 0	 1	 1	 0	 בְּעִיטָה
יי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 רוֹבֵה צַיִד
יי	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 כָּתֵף
אדנ החלונ	 1	 0	 0	 0	 0	 0	 0	 0	 1	 0	 צעקה
טפשות	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 דְחִיפָה
טפשי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 את חפירה
טינ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 חפירה
ספ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 הופעה
סופ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מִקלַחַת
דומה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מראה
דמיונ	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 צַעֲקָנִי
דמיונ	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 רְסִיסִים
רתיחה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 שמץ
עבע	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 מְמוּלָח
פשוט	 1	 0	 0	 1	 0	 1	 0	 1	 1	 0	 לִצְרוֹחַ
פשוטימ	 1	 0	 0	 1	 0	 1	 0	 0	 1	 0	 צַרחָנִי
פשט	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 שרימפ
פשטות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מקדש
חקות	 0	 0	 0	 1	 0	 1	 0	 1	 0	 0	 לצמק
